845753,636607,4
812954,643720,4
868217,609046,4
920248,607272,4
841621,639394,4
843907,598777,4
817712,620917,4
865980,632292,4
876539,639944,4
805247,642901,4
829227,565484,4
834679,669557,4
851242,630615,4
890325,702688,4
832159,638667,4
833736,637738,4
778784,571492,4
844489,672382,4
825802,638894,4
875471,622426,4
879225,639387,4
819482,633447,4
818212,633262,4
839324,651033,4
817439,678071,4
876202,600942,4
841025,623927,4
850781,619234,4
754610,657392,4
842733,640979,4
881538,613492,4
804685,671123,4
877083,575129,4
847312,655073,4
827558,623170,4
896258,707205,4
829939,644422,4
880719,597439,4
828313,669762,4
778978,589645,4
832323,624353,4
838906,655174,4
913673,576755,4
875535,587227,4
797487,625675,4
893942,596033,4
770410,662419,4
814804,605047,4
832215,638387,4
840280,643770,4
833327,621905,4
763542,635170,4
825599,608689,4
813209,683512,4
938544,680392,4
834393,656902,4
787129,643393,4
801229,617139,4
886144,566002,4
865073,661021,4
796962,632416,4
822877,612926,4
835985,639514,4
908901,628142,4
807989,610817,4
823816,651852,4
818245,618659,4
827601,640196,4
846830,641704,4
829041,623258,4
858850,714281,4
835967,564514,4
835698,660461,4
843223,632872,4
880916,697241,4
813541,641007,4
913911,586519,4
707529,693451,13
846436,659041,4
865316,690133,4
842837,647272,4
856101,601665,4
822815,616988,4
823364,620870,4
817697,617678,4
822368,648690,4
855476,711703,4
818065,675114,4
843822,686283,4
834396,637625,4
802367,626026,4
774481,694664,4
805075,559992,4
828813,622656,4
841088,641913,4
736868,591803,4
812519,658809,4
847097,610257,4
880136,670834,4
871566,663124,4
835178,647851,4
801113,631728,4
836302,641336,4
865563,600752,4
856184,670732,4
930906,675380,4
787684,612023,4
879210,671905,4
940080,668730,4
812951,619690,4
782647,635710,4
834146,634536,4
825334,626399,4
827880,657944,4
806472,625818,4
813142,634900,4
834478,637224,4
859522,666389,4
812822,650842,4
927475,652500,4
830057,593423,4
852554,687005,4
755212,616702,4
825515,636212,4
841978,583774,4
828956,617518,4
851077,623381,4
847787,616365,4
781111,594759,4
793474,650770,4
849922,659848,4
857555,592525,4
851042,620360,4
801896,668379,4
798422,689889,4
802904,649859,4
833844,679629,4
844117,650340,4
750522,621023,4
835324,635252,4
805810,620656,4
826540,709657,4
821335,650998,4
844114,619755,4
799854,605921,4
835851,659073,4
850049,594729,4
901514,652113,4
826740,617100,4
864116,598962,4
830754,656445,4
816172,642632,4
875320,588946,4
836090,553666,4
665898,98088,10
834141,639092,4
858997,628120,4
819923,617399,4
812780,635276,4
808308,627973,4
868777,586944,4
848355,652762,4
853192,621237,4
769703,672760,4
659128,142611,10
767435,659742,4
795478,653018,4
867257,713816,4
822799,582231,4
795493,623079,4
894097,564130,4
836258,638770,4
725411,693316,13
824187,721313,4
835113,638129,4
874788,594226,4
811045,640408,4
806425,629019,4
817577,599782,4
829553,641233,4
780758,698302,4
835775,635385,4
836176,639066,4
814374,659984,4
787165,670018,4
765298,632123,4
814905,686125,4
830536,651952,4
837750,634132,4
819893,646919,4
803133,663437,4
706472,171207,10
869331,617053,4
847430,623157,4
810547,597362,4
887955,652980,4
856277,650393,4
945668,662295,4
910884,606259,4
823954,581126,4
780635,613287,4
827314,657722,4
874290,682154,4
801009,632553,4
758093,635151,4
834477,615434,4
778438,668842,4
851028,601248,4
847403,680628,4
809226,590160,4
847930,639549,4
831541,638580,4
818121,643361,4
880168,671935,4
815109,645044,4
765957,654001,4
917544,625573,4
783878,625178,4
889986,596630,4
